title,body,label
بایدن وارد کارزار انتخابات ریاست‌جمهوری ۲۰۲۴ می‌شود,به گزارش «تابناک» به نقل از مهر، تیم رسانه‌ای «جو بایدن»، رئیس جمهور کنونی آمریکا در نظر دارند طی هفته آینده با انتشار ویدئوی تبلیغاتی وی در فضای مجازی، به طور رسمی ورود بایدن ۸۰ ساله به رقابت انتخابات ریاست جمهوری ۲۰۲۴ را اعلام کنند.خبرگزاری اسپوتنیک بامداد جمعه به نقل از روزنامه مطرح واشنگتن پست نوشت که سه منبع آگاه با افشای این مطلب به این روزنامه اعلام کردند که بایدن اگر چه به طور رسمی از ورود به رقابت انتخابات ریاست جمهوری ۲۰۲۴ اعلام نکرده است اما به زودی از برنامه انتخاباتی خود برای نامزدی خود برای شرکت در دور دوم رقابت انتخاباتی ۲۰۲۴ اطلاع رسانی خواهد کرد.این گزارش می‌افزاید که هم‌اینک، «آنیتا دن» و «جین اومالی دیلون» از مشاوران ارشد بایدن در حال زمینه سازی و تدارک مقدمات برای اعلان نامزدی مجدد بایدن ۸۰ ساله برای دور دوم رقابت ریاست جمهوری ۲۰۲۴ در مصاف با رقبای قدرتمند وی هستند.به نوشته واشنگتن پست، در صورت کلید خوردن کارزار انتخاباتی جو بایدن، این مسئله امری استثنایی در تاریخ رقابت‌های انتخاباتی در آمریکا خواهد بود، چراکه وی در صورت پیروزی مجدد بر سایر رقبا، در پایان دور دوم خود ۸۶ ساله خواهد بود که این بالاترین سن یک رئیس جمهور در طول تاریخ ریاست جمهوری در آمریکا خواهد بود.در همین ارتباط، دونالد ترامپ ۷۶ ساله، رئیس جمهور سابق آمریکا در سال انتخابات ۲۰۲۰ از جو بایدن شکست خورد و در روزهای اخیر از قصد جدی خود برای نامزدی برای انتخابات ۲۰۲۴ باوجود برگزاری دادگاه علیه وی خبر داده است.گفتنی است جو بایدن ۱۴ آوریل / ۲۵ فروردین ماه جاری از قصد خود برای شرکت در رقابت انتخاباتی ریاست جمهوری ۲۰۲۴ خبر داد.وی در جریان بازگشت از سفر کاری خود از ایرلند به واشنگتن در نطقی مطبوعاتی اعلام کرد که نامزدی من برای شرکت در انتخابات آتی قطعی شده و به زودی به شکل رسمی اعلام خواهم کرد.,0
دو دلیل جالب شیخ معروف برای محبوبیت علی انصاریان,حجت‌الاسلام حسین انصاریان مفسر قرآن کریم و استاد اخلاق طی پیامی ویدئویی با تشکر از تسلیت‌گویی مردم در پی درگذشت برادرزاده‌اش علی انصاریان، دو درس به جوانان براساس زندگی او نقل کرد.به گزارش تابناک ورزشی، این استاد اخلاق گفت: برای تمام خانواده ما حادثه سفر برادرزاده‌ام علی انصاریان به عالم بعد سخت بود، اما راه درست تسلیم بودن محضر پروردگار و ادب در محضر خدا بود. علی وابسته و عاشق اهل بیت و زیارت ایشان بود.وی با اشاره به اینکه از سراسر کشور بزرگان، علما و به خصوص جوانان به من تسلیت گفتند که این تسلیت‌ها مایه آرامش نه تنها من بلکه خانواده ما بود که تشکر می‌کنم و آرزوی خیر دنیا و آخرت برای شما دارم، تصریح کرد: به جوانان می‌گویم چرا علی محبوب همه بود؟ اول اینکه هیچ گاه چهره عبوس و تلخ نداشت. انسانی که خدا، اهل بیت و قرآن را قبول دارد، ظاهرش شاد است.انصاریان افزود: دوم در بین امتیازهای اخلاقی‌اش خدمت به پدر و مادر سرآمد بود. برادر من نزدیک یک سال درگیر سرطان سنگین بود که علی در بیمارستان و خانه تمام کارهایش را تعطیل کرده بود و یک لحظه از کنار بسترش جدا نشد. بعد از فوت پدر نیز او اجازه نداد مادر لحظه‌ای احساس تنهایی و فراق کند.این استاد اخلاق گفت: شما جوانان هم اگر می‌خواهید مدنظر محبت ویژه خدا قرار گیرد و چنین محبتی در میان اقوام به شما عنایت شود، تا جایی که برای شما امکان دارد، حق پدر و مادر، ادب نسبت به آن‌ها را رعایت کنید و به آن‌ها محبت داشته باشید.,0
سرقت ۱۴۰ میلیونی برای تشکیل زندگی مستقل,"رئیس پایگاه یکم پلیس آگاهی تهران بزرگ از دستگیری سارق ۱۴۰ میلیون تومانی منزل خبر داد.به گزارش ایسنا، در تاریخ چهارم فروردین ماه امسال فردی در تماس با مرکز فوریتهای پلیسی ۱۱۰ اعلام کرد که بیش از یکصد و چهل میلیون تومان از اموال گرانبها و وجه نقد از منزلش سرقت شده که بلافاصله ماموران کلانتری ۱۶۳ ولنجک برای رسیدگی به موضوع وارد عمل شدند.پس از اعلام خبر به پایگاه یکم پلیس آگاهی تهران بزرگ، بلافاصله کارآگاهان مبارزه با سرقت منزل به همراه تیم بررسی صحنه سرقت به محل اعزام شدند، با بررسی‌های انجام شده توسط کارآگاهان مشخص شد سرقت از نوع داخلی بود است.در تحقیقات مقدماتی، مالباخته اظهار داشت که برادر همسرش به هویت ""بابک"" مدتی است که با آنها زندگی می کند و اعتیاد به مواد مخدر داشته و به وی مظنون است. دستگیری مظنون اعلامی در دستور کار کارآگاهان قرار گرفت که در تحقیقات اولیه مشخص شد بابک از زمان سرقت محل را ترک و بازنگشته و دارای یک دستگاه خودرو سواری ساینا است، لذا با ضن قوی کارآگاهان به بابک، طی اقدامات فنی صورت گرفته محل تردد وی در محدوده خیابان ملت مشخص شد که با بررسی‌های بیشتر کارآگاهان محل اختفای وی در یکی از هتل‌های واقع در خیابان ملت شناسایی و خودروی سارق نیز رویت شد.کارآگاهان طی هماهنگی با بازپرس شعبه ۱۱ دادسرای ناحیه ۲ تهران و هتل مذکور در یک عملیات غافلگیرانه موفق به دستگیری سارق شدند که در بررسی از اتاق وی مبلغ یکصدو هفت میلیون تومان وجه نقد کشف و به پایگاه منتقل می‌شود.در تحقیقات به عمل آمده از متهم، وی ضمن اعتراف به سرقت اعلام داشت که حدود مبلغ ۳۰ میلیون تومان از وجه سرقتی را خرج کرده ام و علت سرقت را تشکیل زندگی شخصی و مستقل عنوان کرد.بر اساس اعلام مرکز اطلاع رسانی پلیس آگاهی پایتخت ،سرهنگ کارآگاه قاسم دستخال، رئیس پایگاه یکم پلیس آگاهی تهران بزرگ، با اعلام این خبر گفت: با توجه به اقرار صریح متهم و کشف مبلغ ۱۰۷ میلیون تومان از سارق، با هماهنگی مقام قضایی الباقی وجه نقد تحویل مالباخته و متهم نیز با صدور قرار قانونی روانه زندان شد.",0
شکاف کعبه را که هنگام تولد علی ابن ابی‌طالب ایجاد شده هر سال تعمیر می‌کنند اما ۱۳ رجب دوباره شکاف ظاهر می‌شود.,علی رغم پوشش‌های حفاظتی این حقیقت برملا شده‌است که همان شکاف «رکن یمانی» هرساله در روز ۱۳ رجب ولادت حضرت امیرالمؤمنین علی علیه‌السلام، ترک بر می‌دارد و وهابیون بر اختفاء و سرپوش گذاردن بر این معجزه، کمیته‌ای را مأمور تعمیر و مرمت خانه خدا کرده‌اند که هرساله این تعمیر انجام می‌گیرد. کاملا واضح است که سنگ‌های این قسمت خاص، در سنوات مختلف به اشکال گوناگون تعمیر گردیده، حتی میخ‌های آهنی به‌کار رفته که از ترک‌های مجدد جلوگیری شود.,1
پیش‌بینی شدت بارش‌ها در شمال غرب کشور,صادق ضیاییان ‌درباره وضعیت آب‌وهوایی کشور طی روزهای آینده ‌اظهارکرد: بر اساس تحلیل آخرین نقشه‌های پیش‌یابی هواشناسی، از امروز تا چهارشنبه (۲۹ اسفند تا ۳ فروردین )در نواحی شمال غرب، سواحل غربی دریای خزر، ارتفاعات و دامنه‌های جنوبی البرز غربی و مرکزی بارش باران، گاهی رعد و برق، وزش باد شدید موقت و در نواحی سردسیر و ارتفاعات بارش برف پیش‌بینی می‌شود.وی افزود: دوشنبه (اولین روز سال ۱۴۰۱) در بخش‌هایی از غرب و ارتفاعات زاگرس مرکزی و سه شنبه در بخش هایی از غرب، شمال شرق و ارتقاعات و دامنه های البرز شرقی بارش پراکنده پیش‌بینی می‌شود. پنجشنبه (۴ فروردین) در شمال غرب و ارتفاعات البرز مرکزی بارش پراکنده باران و برف انتظار می‌رود.رئیس مرکز ملی پیش‌بینی و مدیریت بحران مخاطرات وضع هوا در ادامه گفت: طی روزهای سه شنبه و چهارشنبه در بخش‌هایی از غرب و جنوب غرب کشور وزش باد شدید موقت و در مناطق مستعد خیزش گردوخاک پیش‌بینی می‌شود. این شرایط پنجشنبه در نوار غربی کشور و بخش‌هایی از مرکز، شرق و دامنه‌های جنوبی البرز حاکم خواهد بود.ضیاییان ادامه داد: پنجشنبه در نواحی غرب کشور کاهش نسبی دما بین ۴ تا ۶ درجه سانتیگراد پیش‌بینی می‌شود همچنین در این روز در استان‌های ساحلی دریای خزر و اردبیل، دامنه‌های جنوبی البرز و مرکز کشور افزایش ۴ تا ۶ درجه‌ای دما و در نواحی شمال شرق افزایش محسوس دما از ۸ تا ۱۰ درجه سانتیگراد انتظار می رود.وی اضافه کرد:‌امروز ( ۲۹ اسفند ماه) نیمه شرقی خلیج فارس، دریای عمان و تنگه هرمز و طی سه روز آینده دریای خزر مواج خواهد بود.رئیس مرکز ملی پیش‌بینی و مدیریت بحران مخاطرات وضع هوا درباره وضعیت آب‌وهوایی تهران نیز گفت: فردا (اول فروردین ماه ) آسمان تهران نیمه ابری گاهی همراه با وزش باد و در برخی ساعات ابری با بیشینه و کمینه دمای هوا ۲۱ و ۱۰ درجه سانتیگراد پیش‌بینی می‌شود. روز سه‌شنبه (۲ فروردین ماه) آسمان پایتخت نیمه ابری و در بعد از ظهر ابری گاهی همراه با رگبار و رعد و برق پراکنده و وزش باد شدید پیش‌بینی می‌شود و بیشینه و کمینه دمای هوا نیز به ترتیب ۲۰ و ۹ درجه سانتیگراد خواهد بود.ضیائیان در پایان گفت: طی امروز و فردا (۲۹ اسفندماه و اول فروردین) بندرعباس با دمای ۳۰ درجه سانتیگراد گرم‌ترین و اردبیل با دمای ۴- درجه سانتیگراد سردترین مراکز استان کشور هستند.,0
دیدار رئیس‌جمهور ونزوئلا با یک مقام ارشد آمریکایی,«نیکولاس مادورو» پس از اوج تنش روابط کشورش با واشنگتن، روز جمعه به صورت غیر منتظره با سناتور«باب کروکر» رئیس کمیسیون سیاست خارجی مجلس سنای آمریکا دیدار و گفت وگو کرد.به گزارش ایرنا، مادورو بدون ذکر جزئیات از دیدار با رئیس کمیسیون خارجی مجلس سنای آمریکا، با انتشار تصویر این دیدار در صفحه رسمی خود در شبکه اجتماعی توئیتر در این باره نوشت: در چارچوب توسعه راه های دپیلماتیک ونزوئلا، امروز با کروکر دیدار کردم.این رایزنی دو روز پس از آن انجام می شود که واشنگتن، کاردار و معاون سرکنسول ونزوئلا در هیوستون را عنصر نامطلوب خواند و به آنان 48 ساعت فرصت داد، خاک ایالات متحده را ترک کنند.پیش از آن، مادورو روز سه شنبه گذشته (1 خرداد 97) « تاد رابینسون» کاردار و « براین نارانجو» معاون سفارت آمریکا در کاراکاس را به اتهام «توطئه» علیه دولت خود اخراج کرد.مادورو با اشاره به این که این دو مقام دپیلماتیک ارشد آمریکایی تنها 48 ساعت فرصت دارند خاک کشورش را ترک کنند، تاکید کرد: توطئه چینی دیگر کافی است و این تصمیم ما به خاطر اعتراض به تحریم های واشنگتن و حفظ عزت ونزوئلا صورت می گیرد.اقدامات واشنگتن و کاراکاس در اخراج دیپلمات ها پس از آن صورت گرفت که مادورو در انتخابات ریاست جمهوری روز یکشنبه گذشته (30 اردیبهشت) به پیروزی رسید.وی با کسب حدود 68 درصد آرا در انتخابات برای یک دوره 6 ساله دیگر در این مقام ابقا شد.آمریکا و مخالفان مادورو نتایج این انتخابات را رد کرده اند. واشنگتن در روزهای اخیر به نشانه مخالفت با انتخابات ونزوئلا تحریم های جدیدی علیه کاراکاس وضع کرد. مادورو این تحریم ها را «جنایت علیه بشریت» خواند.«دونالد ترامپ» رئیس جمهوری آمریکا پیشتر ونزوئلا را تهدید به حمله نظامی کرده و صراحتا خواستار تغییر دولت در این کشور شده بود.,0
محمدرضا پهلوی در کتاب «پاسخ به تاریخ» همه‌گیری کرونا را پیش‌بینی کرده است.,شرق خاصه، شرق دور، اژدهایی خفته در خود دارد که سرانجام، بیدار می‌شود. آنها به مدد جمعیت فراوان اقتصاد را مورچه‌وار و با سختکوشی ارتقا خواهند داد و سپس به مدد رموز پنهان طب خود و با گسترش بیماری‌های قابل سرایت اقتصاد غرب را زمین خواهد زد. من نشانه‌هایش را می‌بینم و در کمتر از نیم‌قرن شاهد پاندمی‌ای خواهیم بود که جهان را در رکود و ترس غرق خواهد کرد. غرب تقاص زیاده‌خواهی و بی‌قاعده‌گی‌اش را خواهد پرداخت.,1
امروز در ایران یک دموکراسی و مردم‌سالاری به معنای واقعی کلمه وجود دارد.,"حسن روحانی، رئیس جمهوری ایران، روز ۲۲ بهمن ۹۷ در مراسم راهپیمایی چهلمین سالگرد پیروزی انقلاب اسلامیمدعی شده که در ایران یک دموکراسی واقعی وجود دارد و گفته:

«امروز در جامعه یک دموکراسی و مردم‌سالاری به معنای واقعی کلمه وجود دارد. نظام جمهوری اسلامی آن نظام و رژیمی نیست که بگوید یک حزب و آن رستاخیز و هر کس خواهان آن نیست گذرنامه بگیرد و از ایران خارج شود.»",1
نامه حاوی آمار تلفات نیروهای آمریکایی در حمله ایران به پایگاه نظامی الاسد,"سایت تلویزیون آفاق عراق روز چهارشنبه ۲۶ دی ۱۳۹۸ تصویر نامه‌ای را منتشر کرده که مدعی است در جریان حمله موشکی ایران به پایگاه نظامی الاسد در عراق ۱۳۹ نفر کشته و ۱۴۶ نفر مجروح شده‌اند. 

این نامه از سوی جیمز.پی هوگن، با عنوان رئیس دفتر دسترسی آزاد به اطلاعات پنتاگون، خطاب به بنی‌.جی تامپسون، عضو کمیته امنیت مجلس نمایندگان آمریکا نوشته شده است. ",1
آخرین خبرها از مترو پردیس، ورامین و اسلام‌شهر,به گزارش «تابناک»، علی امام در گفت و گو با ایسنا، در خصوص توسعه متروی تهران به پردیس، گفت: کارفرمای متروی پردیس، مدیریت شهر جدید پردیس است که با قرارگاه خاتم به زودی عملیات ساخت متروی پردیس را آغاز می کند اما از آنجایی که در نظر دارند متروی پردیس به متروی تهران وصل شود باید در این زمینه هماهنگی های لازم صورت گیرد.وی با بیان اینکه بر اساس طرح اولیه، متروی پردیس باید به انتهای خط ۲ وصل شود، ادامه داد: البته این اتصال در صورتی خواهد بود که ما توسعه شرقی خط ۲ را آغاز کنیم. چرا که بر اساس برنامه ریزی ها مقرر شده باید قسمت شرقی خط ۲ تا پایانه جدید شرق امتداد یابد که متاسفانه در چهار سال اخیر اقدامی در این زمینه صورت نگرفت وحتی در مورد کاربری پایانه شرق نیز ابهاماتی مطرح شد.امام در خصوص متروی ورامین و پیشوا نیز با بیان اینکه مجری خط شرکت متروی تهران بود اما سال ۹۴ آن را به راه آهن جمهوری اسلامی تحویل دادیم، گفت: البته هفته قبل جلسه ای با حضور استاندار، مسئولان شهرداری تهران، راه آهن و ... در دفتر وزیر راه برگزار شد و قرار شد بررسی های مشترکی صورت گیرد تا ببینیم که تکمیل ساخت متروی ورامین - پیشوا را به متروی تهران بدهند یا همان شرکت راه آهن کار را ادامه دهد که در این زمینه کارگروهی تشکیل شد و بررسی ها در این زمینه انجام خواهد گرفت.وی با بیان اینکه پروژه مترو ورامین ۱۲ سال پیش شروع شده و بهتر است هر چه زودتر تمام شود تا مردم ورامین، قرچک و پیشوا از آن بهره مند شوند، گفت: در این کارگروه روند تکمیل متروی ورامین، منابع اعتباری مورد نیاز و... بررسی خواهد شد.مدیرعامل متروی تهران در مورد سرانجام متروی اسلامشهر نیز با بیان اینکه ساخت این مترو تا دو سال قبل به عهده ما بود اما آن را به شهرداری اسلامشهر واگذار کردیم، گفت: اطلاعی از روند آن نداریم اما در برنامه پنج ساله ششم می بایست شرکت قطارهای حومه ای زیر نظر شرکت راه آهن تشکیل می شد تا بار قطارهای حومه ای بر عهده این شرکت قرار داده می شد و متروهای کلانشهرهایی همچون تهران و ... نیز با این شرکت می بایست همکاری می کردند اما هنوز تشکیل این شرکت شکل قانونی به خود نگرفته است.,0
آیا «کرونا» از حیوان به انسان منتقل می‌شود؟,دامپزشک حیات وحش درباره نگرانی مردم از انتقال بیماری کرونا از حیوان به انسان به‌ویژه حیوانات خانگی، گفت: گزارشی مبنی بر اینکه حیوانات می‌توانند خودشان آلوده یا بیمار شوند یا مهم‌تر از آن بیماری را انتقال دهند، وجود ندارد.به گزارش فارس، ایمان معماریان دامپزشک حیات وحش درباره نگرانی مردم از انتقال بیماری کرونا از حیوان به انسان به‌ویژه حیوانات خانگی، افزود: طبق تما ‌گزارش‌هایی که سازمان بهداشت جهانی و سازمان دامپزشکی جهانی اعلام کرده‌اند حیوانات تنها می‌توانند ناقل مکانیکی ویروس کرونا باشند.وی ادامه داد: یعنی همانطور که ویروس روی سطوح و لوازم می‌تواند زنده بماند روی بدن حیوانات هم می‌تواند زنده بماند؛ با این حال گزارشی مبنی بر اینکه حیوانات می‌توانند خودشان آلوده یا بیمار شوند یا مهمتر از آن بیماری را انتقال دهند، وجود ندارد.معماریان با بیان اینکه ترس از انتقال ویروس کرونا از حیوان به انسان کاملا بی مورد است، تصریح کرد: از آن طرف هم اگر قرار باشد کرونا ویروس به حیوان منتقل شود اول صاحب حیوان باید مبتلا به بیماری شود و بعد ویروس را به حیوان منتقل کند که طبق تحقیقات سازمان بهداشت جهانی، این بیماری به حیوانات منتقل نمی‌شود.این دامپزشک حیات وحش گفت: اگر صاحب حیوانی آلوده به ویروس کرونا باشد ممکن است حیوان خانگی وی به صورت ناقل مکانیکی، ویروس را حمل و انتقال دهد.وی ادامه داد: اصلا نیازی برای واکسیناسیون حیوانات به ویژه حیوانات خانگی برای جلوگیری از انتقال کروناویروس وجود ندارد به دلیل اینکه تاکید می‌کنم نمی‌توانند ناقل باشند، اگر در شرایط حاضر کسانی که حیوان خانگی دارند نگران انتقال مکانیکی ویروس هستند، بهتر است از خانه خارج نشوند.معماریان با بیان اینکه ممکن است حیوانات هم علائمی‌ از بیماری مانند عطسه و سرفه یا خس خس هنگام نفس کشیدن را داشته باشند، اضافه کرد: در بین حیوانات هم ویروس‌هایی از خانواده کروناویروس وجود دارد که ممکن است با آن درگیرشوند و دامپزشک باید آن را درمان کند و این ارتباطی به بیماری انسان ندارد.این دامپزشک حیات وحش گفت: مهم‌ترین نکته این است نباید منبع اطلاع رسانی، اخبار غیرمعتبر درباره کروناویروس باشد بلکه باید از منابع معتبری چون سازمان بهداشت جهانی بهره بگیریم و در مورد حیوانات هم سازمان دامپزشکی جهانی معتبرترین منبع برای اطلاع از آخرین اخبار درباره این بیماری است.,0
